Timestamp,AccX,AccY,AccZ,Heart_IR
14:46:57,-2864,928,16096,170
14:46:57,-2760,1012,16156,200
14:46:57,-2772,872,16088,181
14:46:57,-2812,908,15996,180
14:46:57,-2812,884,16132,193
14:46:57,-2784,920,16044,171
14:46:57,-2828,916,16148,187
14:46:57,-2864,968,16064,175
14:46:57,-2804,904,16136,183
14:46:57,-2852,860,16048,211
14:46:57,-2836,884,16092,179
14:46:57,-2824,932,16056,185
14:46:57,-2844,944,16124,177
14:46:57,-2844,832,16056,181
14:46:57,-2864,888,16072,178
14:46:57,-2804,904,16080,172
14:46:57,-2800,848,16148,175
14:46:57,-2768,868,16104,177
14:46:57,-2768,960,16148,180
14:46:57,-2744,952,16008,166
14:46:57,-2904,876,16076,173
14:46:57,-2912,820,16068,185
14:46:57,-2804,868,16092,177
14:46:57,-2708,908,16032,172
14:46:58,-2872,896,16068,167
14:46:58,-2748,920,16116,180
14:46:58,-2804,860,16096,183
14:46:58,-2796,836,16164,175
14:46:58,-2820,948,16088,188
14:46:58,-2820,932,16056,174
14:46:58,-2804,884,16112,179
14:46:58,-2808,956,16080,180
14:46:58,-2744,904,16116,178
14:46:58,-2752,860,16104,206
14:46:58,-2792,832,16076,174
14:46:58,-2848,812,16052,185
14:46:58,-2796,908,16136,176
14:46:58,-2820,904,16036,181
14:46:58,-2824,864,16052,174
14:46:58,-2792,904,16048,165
14:46:58,-2864,864,16084,184
14:46:58,-2780,956,16152,183
14:46:58,-2824,908,16120,165
14:46:58,-2804,872,16072,176
14:46:58,-2740,880,16044,187
14:46:58,-2832,912,16024,183
14:46:58,-2820,920,16164,184
14:46:58,-2796,852,16092,160
14:46:58,-2840,888,16072,185
14:46:58,-2808,896,16080,175
14:46:58,-2756,908,16068,179
14:46:58,-2752,956,16072,195
14:46:58,-2812,820,16092,174
14:46:58,-2808,808,16116,181
14:46:58,-2800,864,16120,181
14:46:58,-2820,860,16076,182
14:46:58,-2784,956,16124,207
14:46:58,-2768,900,16056,144
14:46:58,-2840,864,16036,185
14:46:59,-2788,872,16088,177
14:46:59,-2804,908,16108,167
14:46:59,-2788,932,16096,184
14:46:59,-2752,952,16060,179
14:46:59,-2776,960,16120,186
14:46:59,-2888,896,16060,173
14:46:59,-2808,880,16120,157
14:46:59,-2832,868,16076,166
14:46:59,-2768,896,16228,171
14:46:59,-2812,876,16092,173
14:46:59,-2816,820,16216,181
14:46:59,-2780,896,16108,173
14:46:59,-2768,896,16116,172
14:46:59,-2868,964,16036,180
14:46:59,-2836,884,16104,176
14:46:59,-2844,896,16056,201
14:46:59,-2756,828,16084,169
14:46:59,-2736,928,16104,179
14:46:59,-2844,916,16124,178
14:46:59,-2880,944,16028,171
