Timestamp,AccX,AccY,AccZ,Heart_IR
18.600279569625854,-5096,11840,3324,262143
18.640650510787964,-10456,5780,-11940,262143
18.680379629135132,-12760,-10012,-24644,262143
18.719473838806152,-8492,-16500,-18904,262143
18.75939679145813,-5224,-13736,-17300,262143
18.799460649490356,-4320,-7784,-13896,262143
18.839713096618652,-3820,-6244,-14544,262143
18.879403352737427,-4780,-1528,-16296,262143
18.919408559799194,-7664,712,-14516,262143
18.95961618423462,-8244,4628,-16856,262143
18.99986720085144,-6956,5668,-17968,262143
19.039376258850098,-7436,9052,-18224,262143
19.079487562179565,-7504,13624,-14604,262143
19.11943793296814,-8328,18424,-10640,262143
19.160067796707153,-3580,18404,-8524,262143
19.198320150375366,1212,23196,-7012,262143
19.238851070404053,4752,32767,-2940,262143
19.27855610847473,-676,32767,22384,262143
19.318324089050293,-15756,5308,32767,262143
19.35835838317871,-32768,-32768,-26768,262143
19.39836549758911,-7104,-32768,-23104,262143
19.438313484191895,-5200,10424,10904,262143
19.478367805480957,-6348,13516,-6460,262143
19.519016981124878,-13972,-4780,-16380,262143
19.558480978012085,-9952,-12912,-22380,262143
19.598604440689087,-6804,-12708,-18684,262143
19.638412952423096,-5148,-6996,-15700,262143
19.67754364013672,-6104,-4872,-17012,262143
19.717385053634644,-5640,-532,-15628,262143
19.757344722747803,-10532,3308,-15316,262143
19.797367811203003,-9688,7168,-14964,262143
19.837280750274658,-7808,8072,-14364,262143
19.8778338432312,-8772,10888,-13604,262143
19.917316913604736,-7944,11696,-13576,262143
19.957366228103638,-8376,14356,-9084,262143
19.997304439544678,-6656,15044,-5064,262143
20.03737759590149,-4344,13876,-5292,262143
20.077811241149902,-3604,13008,-10052,262143
20.117355823516846,-4852,17228,-18656,262143
20.15753197669983,-6164,26224,-19052,262143
20.19633388519287,-1092,32767,15420,262143
20.236298322677612,-13660,6572,32767,262143
20.277032613754272,-32768,-32768,-13328,262143
20.31639790534973,-32768,-32768,-32768,262143
20.356858491897583,-12180,-3268,7428,262143
20.396199464797974,636,7820,1500,262143
20.436372995376587,-9884,5560,-8948,262143
20.47718095779419,-18848,320,-12940,262143
20.516961574554443,-12816,-2412,-14624,262143
20.55630612373352,-8688,-2232,-13772,262143
20.596343517303467,-8776,684,-12772,262143
20.636348485946655,-8752,3224,-13032,262143
20.6771080493927,-10276,2852,-12092,262143
20.715311288833618,-11332,4252,-13704,262143
20.755355834960938,-11464,4648,-13188,262143
20.795386791229248,-11640,4020,-12120,262143
20.83536696434021,-10484,4020,-12388,262143
20.87536334991455,-10320,3180,-12396,262143
20.915422677993774,-10384,2780,-12496,262143
20.95546793937683,-10612,1348,-12576,262143
20.995306253433228,-10368,608,-13812,262143
21.035288333892822,-10792,704,-14024,262143
21.075316667556763,-11152,1212,-13372,262143
21.11537265777588,-11508,1660,-13224,262143
21.15544581413269,-11624,1536,-13436,262143
21.194722414016724,-11000,1572,-13492,262143
21.234313011169434,-10564,1740,-12984,262143
21.274319171905518,-10460,1828,-12116,262143
21.314306020736694,-10188,2676,-12028,262143
21.354838848114014,-10216,2404,-11508,262143
