elapsed_ms,ir
63658,166029
63667,166034
63678,166025
63689,166054
63697,166065
63708,166063
63719,166089
63728,166085
63738,166093
63749,166106
63758,166135
63769,166135
63778,166126
63789,166153
63798,166156
63840,166243
63847,166190
63859,166208
63901,166189
63908,166162
63947,166185
63950,166001
63960,166130
63971,166146
64020,166123
64029,166115
64038,166093
64048,166088
64059,166083
64068,166071
64078,166074
64088,166063
64099,166057
64108,166096
64118,166057
64128,166061
64138,166048
64149,166060
64158,166062
64168,166030
64178,166014
64189,165999
64198,166000
64208,165947
64218,165906
64262,165401
64269,165364
64279,165316
64289,165292
64298,165262
64308,165226
64318,165166
64328,165167
64339,165168
64348,165130
64358,165089
64368,165093
64379,165086
64388,165077
64398,165069
64408,165061
64419,165080
64428,165056
64438,165049
64448,165045
64459,165058
64468,165057
64478,165078
64488,165061
64499,165097
64508,165069
64518,165104
64528,165076
64580,165153
64590,165153
64667,165244
64680,165210
64730,165077
64740,165199
64780,165188
64789,165152
64838,165153
64850,165160
64900,165131
64909,165093
64920,165044
64930,165010
64939,164970
64950,164943
64959,164916
64970,164885
64979,164879
64990,165003
64999,165306
65010,165581
65019,165718
65070,165145
65080,165208
65090,165220
65100,165246
65109,165247
65120,165246
65130,165233
65139,165245
65150,165228
65159,165231
65170,165224
65179,165229
65190,165218
65199,165206
65210,165241
65219,165235
65230,165247
65239,165234
65250,165240
65259,165237
65270,165228
65279,165244
65290,165232
65299,165223
65310,165223
65319,165221
65329,165218
65340,165232
65349,165234
65360,165235
65369,165218
65380,165224
65389,165220
65441,165175
65491,165166
65534,165129
65539,165100
65582,165094
65592,164948
65599,164870
65610,164896
65619,164795
65630,164836
65639,164752
65650,164766
65659,164705
65670,164743
65679,164709
65690,164736
65699,164640
65710,164674
65719,164612
65730,164630
65739,164587
65750,164628
65759,164597
65770,164603
65779,164589
65790,164601
65800,164576
65809,164562
65820,164544
65864,164391
65870,164352
65879,164332
65890,164401
65900,164378
65910,164367
65920,164367
65930,164381
65940,164390
65950,164406
65960,164389
65970,164438
65980,164428
65990,164445
66000,164425
66010,164407
66020,164438
66030,164391
66040,164372
66050,164369
66060,164370
66070,164349
66080,164323
66090,164320
66142,164303
66183,164453
66191,164467
66237,164351
66241,164242
66293,163842
66300,163777
66311,163932
66320,163910
66330,163869
66341,163844
66350,163847
66361,163844
66370,163829
66381,163825
66390,163813
66401,163831
66410,163833
66421,163828
66430,163866
66441,163876
66450,163880
66461,163896
66470,163881
66481,163911
66490,163922
66501,163935
66510,163920
66521,163950
66530,163929
66541,163952
66550,163910
66561,163941
66570,163910
66581,163966
66590,163949
66601,163975
66610,163967
66621,163982
66665,164014
66671,164002
66682,164030
66690,163994
66701,163991
66710,163941
66721,163961
66730,163866
66774,163853
66781,163763
66790,163723
66800,163697
66811,163719
66821,163663
66830,163657
66841,163670
66850,163606
66860,163629
66871,163605
66881,163586
66931,163461
66941,163479
66951,163460
66961,163456
66970,163433
66981,163417
66991,163416
67001,163380
67010,163381
67021,163335
67031,163339
67083,163280
67092,163238
67133,163239
67142,163256
67153,163291
67196,163503
67201,163596
67211,163592
67221,163633
67231,163658
67241,163702
67251,163718
67261,163775
67271,163807
67281,163828
67291,163786
67301,163731
67311,163628
67322,163550
67331,163478
67341,163401
