elapsed_ms,ir
60208,182677
60213,184039
60215,182947
60258,183802
60266,184002
60275,184220
60347,182262
60356,184429
60366,184409
60376,184349
60385,184443
60396,184504
60405,184571
60415,184624
60425,184459
60435,184374
60445,184523
60456,184480
60465,184200
60476,184025
60485,183795
60496,183670
60505,183622
60516,183702
60525,183705
60535,183703
60546,183702
60555,183762
60565,183570
60575,183274
60585,183090
60596,182652
60605,182347
60615,182183
60667,180932
60676,180732
60685,180942
60695,180833
60705,180393
60715,179767
60725,179239
60735,178860
60745,177880
60755,177073
60765,176073
60776,175597
60785,175263
60796,175351
60805,175300
60815,175795
60826,176187
60835,176140
60845,175942
60855,175705
60906,174703
60916,174585
61001,172591
61016,171884
61067,171509
61077,171463
61085,171475
61095,171241
61106,171341
61115,171374
61125,171335
61135,171021
61146,171093
61155,170977
61165,171089
61175,170992
61185,170901
61195,171040
61205,171099
61215,171071
61225,170922
61235,170890
61245,170788
61255,170714
61265,170516
61275,170508
61285,170485
61295,170384
61306,170519
61315,170491
61325,170537
61335,170406
61345,170378
61355,170275
61365,170218
61375,170088
61386,170069
61395,169797
61405,169704
61415,169662
61465,169502
61478,169484
61485,169315
61495,169326
61505,169340
61556,170127
61566,170011
61616,169785
61663,169653
61666,169676
61675,169605
61685,169593
61696,169906
61705,169825
61715,169505
61726,169414
61736,169367
61745,169230
61755,169159
61766,169120
61776,169105
61785,169238
61796,169213
61806,169258
61815,169125
61868,169073
61875,169039
61886,169113
61896,169160
61906,169158
61916,169215
61926,169184
61936,169251
61946,169216
61957,169274
61966,169332
61976,169364
61986,169445
61997,169491
62006,169561
62016,169669
62027,169631
62036,169716
62046,169574
62056,169422
62066,169227
62076,169130
62086,169049
62096,169025
62106,168980
62117,168940
62126,168897
62136,168838
62147,168744
62156,168686
62166,168641
62210,169152
62218,168680
62266,168801
62318,168546
62327,168557
62336,168700
62346,168676
62356,168460
62367,168612
62376,168786
62386,168827
62398,168943
62406,168965
62448,168838
62456,168338
62466,168349
62477,168366
62486,168374
62496,168390
62506,168350
62516,168194
62526,168310
62536,168569
62547,168454
62557,168467
62569,168353
62619,168506
62628,168452
62637,168357
62647,168376
62656,168514
62666,168674
62677,168911
62686,169113
62697,169160
62706,169058
62716,168932
62769,168882
62777,168602
62786,168501
62796,168461
62806,168353
62817,168433
62826,168564
62837,168828
62846,168740
62856,168611
62867,168686
62876,168673
62887,168860
62896,168909
62906,168885
62916,168922
62926,168891
62936,168891
62946,168787
62957,168867
62967,168893
62976,168891
62986,168774
62997,168751
63006,168676
63016,168461
63057,169073
63066,169050
63077,168915
63087,168858
63097,168663
63106,168365
63116,168425
63126,168521
63171,169327
63177,170932
63188,171045
63231,169827
63238,170052
63278,170117
63289,170718
63298,170810
63306,170883
63317,170991
63326,170899
63336,170882
63346,170940
63357,171313
63366,171497
63376,171650
63387,171996
63396,171851
63407,172023
63416,171888
63468,171659
63478,172064
63486,172110
63497,172327
63506,172236
63516,172257
63526,172311
63536,172502
63546,172794
63557,172884
63566,172719
63576,172519
63587,172469
63596,172399
63606,172679
63617,172978
63626,173065
63636,173378
63647,174047
63656,174565
63667,175062
63676,175389
63687,175642
63697,175795
63706,175967
63717,176092
63727,176156
63737,176078
63747,175768
63756,175553
63767,175358
63776,175296
63787,175092
63798,174898
63840,174065
63847,174312
63858,174182
63898,174547
63908,174759
63918,174972
63958,174765
63968,174863
64019,175246
64029,175618
64037,176012
64047,175970
64057,175940
64068,176005
64077,176083
64087,176308
64097,176532
64108,176642
64117,176703
64127,176769
64137,176746
64147,176927
64158,176642
64167,176993
64177,177960
64187,178858
64198,179957
64207,180969
64217,181767
64267,183174
64277,183337
64287,183795
64298,184294
64308,184733
64317,185053
64327,184932
64337,184952
64348,184394
64357,184297
64367,184304
64377,183946
64388,184032
64397,184331
64407,184553
64417,184773
64428,184678
64437,184543
64447,184518
64457,184693
64468,185007
64477,185275
64487,185182
64497,185445
64508,185671
64517,185762
64527,185938
64579,186515
64588,186554
64678,185987
64720,185731
64730,186032
64738,186020
64780,185965
64788,186484
64838,186438
64849,186513
64890,186445
64894,185661
64897,187016
64907,187348
64918,187386
64928,187427
64937,187540
64948,187647
64957,187679
64968,187713
64977,187454
64988,179588
64997,187190
65008,192349
65017,183524
65068,173500
65078,173613
65088,173484
65097,173286
65107,172989
65118,172765
65128,172591
65137,172412
65148,172297
65157,172162
65168,172153
65177,172168
65188,172282
65197,172384
65208,172541
65217,172601
65228,172745
65237,172838
65248,172936
65257,172962
65268,172987
65277,172965
65288,173035
