Timestamp,AccX,AccY,AccZ,Heart_IR
16.995558500289917,-38,-322,1986,119634
17.03568720817566,213,-117,1641,119759
17.075284719467163,472,297,1375,119798
17.11532974243164,425,846,946,119372
17.15529203414917,584,1397,806,119048
17.19530487060547,958,1620,1020,119088
17.23532009124756,966,1850,1283,119306
17.27528476715088,913,2091,1566,119559
17.315907955169678,818,2492,1386,119982
17.35565710067749,118,3033,704,120532
17.395291566848755,72,3049,-576,120885
17.435919284820557,536,4243,-2579,120648
17.474310159683228,1607,3602,-2757,120630
17.51469874382019,2955,1169,23,122133
17.55444836616516,3072,-6211,4602,120482
17.594335794448853,-405,-5755,4737,118938
17.634315729141235,-2686,-2340,4439,118002
17.67429780960083,268,-1070,2110,118137
17.714696884155273,225,-55,2863,118870
17.754278421401978,52,-293,3889,119216
17.79431176185608,-435,-490,2932,118829
17.834726572036743,-634,-430,2525,118438
17.874319791793823,-675,-593,2263,118284
17.914788007736206,-629,-349,2102,118183
17.954346179962158,-334,-280,1739,118093
17.9947669506073,29,-53,1723,118285
18.033290147781372,327,320,1856,118413
18.07379674911499,348,619,1649,118648
18.113325834274292,819,959,2002,118813
18.153738975524902,567,1307,1726,119016
18.193695545196533,619,1422,1732,119263
18.23400115966797,383,1713,1560,119630
18.27389430999756,304,2036,1191,120406
18.31332778930664,28,3076,664,121153
18.35397744178772,1076,3942,-233,121095
18.393290758132935,1721,4525,5,121471
18.433319807052612,4934,1487,3290,121290
18.474246740341187,2156,-4121,3389,119073
18.51388144493103,-4358,-8013,4072,116889
18.5524423122406,-4106,-2466,2505,115798
18.592535495758057,-1207,-529,3647,116339
18.632416248321533,365,-485,4579,117146
18.672308683395386,-540,-92,4179,117596
18.712835788726807,-404,-644,2655,117232
18.75236225128174,-596,-653,1978,116948
18.792495489120483,-774,-399,1961,116750
18.832308530807495,-578,-562,1661,116682
18.872471570968628,-499,-395,1830,116687
18.912321090698242,-243,-215,1811,116749
18.952783823013306,56,9,1911,116826
18.99247431755066,300,78,1475,116616
19.0323007106781,274,458,1736,116398
19.071364879608154,340,779,1697,116207
19.11134958267212,445,1070,1881,116142
19.151309490203857,469,1650,1950,116386
19.191304683685303,791,2798,1952,116608
19.231303691864014,1420,4288,929,116641
19.271305799484253,1551,4983,-824,117110
19.31130337715149,1666,5076,-593,117100
19.351414442062378,2296,2215,1184,117787
19.391318321228027,4162,-7264,4378,116930
19.431357860565186,-5034,-6378,5528,114766
19.471353769302368,-535,-2857,4533,114147
19.51132082939148,681,280,3089,114660
19.551384687423706,1069,206,3558,115269
19.591344594955444,76,-82,3421,115800
19.63034462928772,-621,-352,2679,115694
19.67036461830139,-519,-548,2280,115323
19.710333108901978,-687,-360,2277,114902
19.75031614303589,-436,-434,2230,114665
19.790411710739136,-302,-396,1941,114814
19.8303279876709,-115,-123,1982,114766
19.870318174362183,287,24,1449,114659
19.910308599472046,124,488,1477,114853
19.9502956867218,211,751,1395,114978
19.990344285964966,405,899,1727,115211
20.030309915542603,731,1792,2069,115278
20.07032060623169,449,2643,2099,115667
20.110304832458496,744,3240,935,116615
20.150306940078735,368,3225,263,117695
20.189420223236084,-80,3458,218,118213
20.229331016540527,139,3429,373,118360
20.269352436065674,1047,3286,994,118916
20.3093421459198,4139,-2539,2203,120579
20.349355697631836,-536,-10560,1976,118367
20.389344692230225,-3282,-3949,2910,117387
20.429364681243896,94,-2800,2481,117656
